stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.13,0,0,1.81,6.14,0,0,0.65,2.18
3dpf,21.75,0.31,0.62,0.72,6.36,1.51,0,0.56,0
5dpf,5.57,0.38,1.57,0,9.41,0,0.44,1.67,5.48
10dpf,11.25,0,0,0.47,3.61,0,0,0,3.7
