stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.05,0,0.48,1.13,0.57,5.2,0,0.58,9.24
3dpf,0.99,0.32,0.42,0,0,5.91,0,0,6.21
5dpf,0.8,0,0.63,0,1.29,20.03,0.47,0,31.61
10dpf,2.11,0,0,0,2.2,57.16,0,0,14.18
