stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.82,0,0.57,0.78
3dpf,2.69,0,0.33,0,1.01,0,0.32
5dpf,0,0.55,0.52,0.6,1.2,0.5,1.42
10dpf,0.54,0.82,0.41,0,0.37,0,0.58
