stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.74,0.68,5.13,0.7,0,0,0,0
3dpf,5.2,24.33,0.66,0,3.74,0,0,0.76
5dpf,2.38,8.15,4.77,0.41,5.8,0.71,0.88,2.92
10dpf,2.91,44.64,4.13,0,1.44,1.18,0.49,0
