stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0,0,0,0
2dpf,10.9,0,1.8,1.32,9.68,0.82,1.47,3.83,1.24
3dpf,35.78,0,0.67,0.35,10.45,0.55,0,0.91,0.34
5dpf,3.1,0.64,2.5,0.6,17.04,1.2,0,1.12,5.55
10dpf,25.23,0,1.1,0,12.45,1.4,0,0,0.43
