stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,2.44,0,0,0,0,0
16hpf,3.57,0,0,0,0,0,0,0
19hpf,2.4,0,1.58,0,0,0,0,0
24hpf,0.89,0,0,0,0,0,0,0
2dpf,6.68,0,0.63,2.11,3.22,1.45,1.3,1.33
3dpf,13.04,0,0.34,0.51,6.86,0,0.31,1.67
5dpf,5.05,0.46,0.35,0.82,6.2,0,0,1.24
10dpf,10.17,0,1.34,0,9.47,0,0,0
