stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.89,0,1.51,0.59,0,1.12,0.5,0.71
3dpf,20.9,0.58,0,1.34,1.15,0,0.29,0.74
5dpf,1.05,0,1.81,5.08,0,0.43,2.03,1.22
10dpf,3.36,0,0,1.39,0,0,0,0
