stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,185.49,0,78.24
12hpf,14.34,5.78,0,0,18.29,16.81,0,917.07,9.86,47.98
14hpf,6.78,0,0,0,5.23,4.03,0,315.92,11.71,343.23
16hpf,61.79,18.57,0,6.31,2.25,4.34,0,397.63,14.28,545.7
19hpf,44.19,0,0,1.67,8.35,3.24,0,143.67,0,671.16
24hpf,14.46,0,0,32.47,44.48,27.91,2.47,64.4,35.94,314.75
2dpf,167.48,2.55,8.57,37.8,66.77,670.8,36.75,84.03,247.41,581.49
3dpf,704.47,13.72,5.51,19.41,19.32,648.92,2.28,0.71,30.81,137.55
5dpf,144.45,15.08,14.21,53.61,13.53,509.83,12.08,50.87,108.03,563.21
10dpf,1017.55,118.51,29.6,63.12,9.36,247.39,10.3,0.57,69.18,263.23
