stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.92
2dpf,0.56,1.41,0.74,0.71,2.65,0.85,1.62
3dpf,15.38,0,0.34,0,3.89,0,0.34
5dpf,1.53,0,1.42,0,2.89,0,3.2
10dpf,9.15,0.43,0,0.94,4.8,0.88,0
