stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,4.2,0,0,0,0,0,0,0
24hpf,0.93,0,0,0,0,0,0,0
2dpf,77.01,0,4.54,4.58,4.33,0.76,2.12,3.65
3dpf,56.26,0,1.43,0,5.99,0,0,0
5dpf,83.65,0,3.1,0,9.35,0.4,0.86,4.3
10dpf,49.96,0.69,3.82,1.87,4.2,0,0.48,0.94
