stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,26.99,0.81,0,0.51,0,0.71,8.38
3dpf,2.4,0,35.53,0,1.14,0,0,0,0.51
5dpf,1.24,0,181.21,0.43,0,0,0.31,0,1.9
10dpf,4.42,1.12,268.04,0,0,0,0,1.55,0
