stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,13.23
3dpf,0.68,1.25,0.36,0.7,0,2.86
5dpf,0,0,0,0,0,44.64
10dpf,1.85,0,0,0,0.77,33.79
