stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.07,0,0,0,0,0,0,0,0
3dpf,18.76,23.11,0,0,0.99,4.75,0,0,0.32
5dpf,32.78,55.84,5.08,6.51,3.62,54.27,1.94,9.06,14.54
10dpf,134.93,128.61,1.43,0,0,14.56,0,3.61,0
