stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.15,0,6.59,0,1.51,0
3dpf,31.15,0,2.22,4.04,0,0
5dpf,0.89,0.63,6.16,1.64,0.37,0
10dpf,26.66,0,2.65,12.71,0,0.7
