stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.43,0,0,2.28
3dpf,1.51,0,0,0.5,0
5dpf,0,0,2.34,0.41,0.61
