stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.92,0,0
2dpf,0.49,0,3.5,2.09,7.56,0,0
3dpf,1.13,0,0,1.24,0.51,0.43,0.36
5dpf,1.9,0,1.29,1.38,4.18,0.4,0
10dpf,1.82,0.38,0,2.2,9.65,1.05,0
