stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.47,0,0.85,0.58,5.51,0,2.24,1.6
3dpf,123.16,0,0,0.88,5.83,0.73,1.51,0.64
5dpf,2.31,0.4,0,0,4.29,3.16,1.61,3.51
10dpf,63.12,0,0,0.39,2.82,0,0.62,0
