stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.89,0.67,0,0.51,0
3dpf,1.21,0,0,0,0.36,0,0
5dpf,0,0,0,0,0.64,0,1
10dpf,0.43,0.39,0,0,0,0,0
