stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,8.72
12hpf,0,0,0,0,0,0,2.2
14hpf,0,0,0,0,0,0,98.88
16hpf,4.45,0,0,0,0,3.39,225.58
19hpf,4.08,0,0,0,0,0,218.41
24hpf,9.45,1.91,0.87,0,0,1.77,124.25
2dpf,1.29,19.44,25.38,0,2.23,4.49,23.65
3dpf,5.38,0.56,25.83,0.62,0,0,1.87
5dpf,0,0,15.43,0.78,0,0.53,3.43
10dpf,2.1,0,16.17,0,0,0,0
