stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,38.5,0,0,0,0,0,0,12.2
12hpf,6.45,0,0,2.25,0,0,0,6.58
16hpf,1.66,0,0,0,0,0,0,0
19hpf,58.03,0,0,0,0,0,0,1.54
2dpf,8.25,0,0,0.6,0.92,1.31,2.13,0
3dpf,0.42,0,0,0,0.44,0,0,0
5dpf,2.2,0,0.37,0,0.67,0,0,2.03
10dpf,0.39,0.7,0,0,0.73,0,0,3.17
