stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,1.76,0,0,0,0,0,0,0,0
2dpf,1.69,0,0,0,0,3.75,0,0,0.69
3dpf,3.93,0.6,0,0,0,2.69,0,0.3,0.83
5dpf,0.59,0,0.79,3.32,0.99,4.56,0.46,1.07,1.57
10dpf,3.2,1.41,0,0.75,0.9,0.92,0,0,1.13
