stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.95,0,0,0,0,0
2dpf,2.3,0,2.85,0.54,0,1.63
3dpf,1.54,0.65,0,0,0,0
5dpf,2,0,0.51,0.46,0.64,0.68
10dpf,0,0.64,0,0,0,0
