stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.87,0,0,0,0,0,0,0,0
2dpf,6.06,0,4.4,3.89,7.56,1.76,0.55,0.66,21.04
3dpf,16.79,0,0,0,12.59,0.33,0,0,2.17
5dpf,5.14,0.7,2.6,0,11.08,0.82,1.06,0.65,1.9
10dpf,8.4,0,0,0,3.62,0,0,0.6,0
