stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,3.71,8.74,3.5,0.97,5.73,0,5.96
3dpf,2.57,1.68,3.38,0.35,20.49,0,0.36,7.86
5dpf,0.81,21.85,1.05,0,17.77,0.49,1.11,16.32
10dpf,0.84,14,4.37,2.04,15.97,1.19,2.69,20.82
