stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.89,0,0,0,0.65,1.02,0,9.28
3dpf,0.58,3.32,0,0,0,0.54,0,26.15
5dpf,2.41,0.99,1.01,3.22,0,5.99,2.01,210.03
10dpf,0,2.67,0,0,0,0,0,85.49
