stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,16.47,0,0,1.07,3.73,1.67,0.81,1.4
3dpf,58.68,0,0,0,11.21,0,0.34,0
5dpf,2.03,0.56,1.75,0,4.42,0.88,0.52,0.49
10dpf,33.57,0,1.09,0,6.89,0,0.46,0
