stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.33,1.17,0,0.78
3dpf,0.7,0,0,1.75,0,0.47,0.67,0
5dpf,0,1.1,11.55,0.44,0,1.83,0.68,1.09
10dpf,1.05,3.58,12.54,0,0,2.32,0,0
