stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.56,0,0,26.33,76.99,0,0,43.01,0
3dpf,4.14,0.78,0.47,6.08,191.97,0,0,7.77,0
5dpf,2.36,1.14,1.11,6.77,128.28,1.36,0.29,17.54,2.45
10dpf,2.9,0,0,4.07,93.6,0,0,4.88,0
