stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,3.99,1.28,0,0,0
3dpf,21.55,0,0,0.4,0
5dpf,4.78,0.4,1.45,1.72,1.33
10dpf,20.77,0,0,0,0
