stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,7.62,0,0,0,0
2dpf,3.27,0,0,2.79,10.07,1.71,1.88
3dpf,3.43,0,0,1.2,5.22,0.37,5.07
5dpf,5.93,24.3,0,2.66,2.68,1.47,70.3
10dpf,5.82,10.56,0,1.82,2.65,0,49.5
