stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.48,0.61,0
3dpf,0.64,0,1.44,0.72,0,0
5dpf,3.44,0,0.31,1.13,0.97,2.45
10dpf,0.42,0.96,0,1.5,0.96,0
