stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.41,3.06,0,6.77,0,1.37,3.28,17.38
3dpf,0.41,2.19,0,1.12,6.74,0,0,3.08
5dpf,4.43,10.29,1.15,1.81,20.06,0,1.26,19.4
10dpf,2.99,6.95,0.57,1.03,9.89,0.41,1.94,14.24
