stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,15.66
3dpf,0,0.94,0.47,0.48,6.82
5dpf,0.88,0,0,0,32.77
10dpf,0,3.81,0.37,0,12.75
