stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0,0,0,0,0
2dpf,7.11,0,0,6.41,2.95,0,0,1.49,0.64
3dpf,4.94,0.3,0,0,0,0.29,0,0,0
5dpf,1.51,1.63,0,0,3.91,0.74,0.29,0.89,2.27
10dpf,1.02,0,0.85,0,0,0,0,0,0.77
