stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.68,0,3.14,2.25,0.49,0.78
3dpf,2.68,0,0,0.6,0,0.68
5dpf,0.44,0,0,0.42,0,1.6
10dpf,9.97,3.68,0,3.85,0,2.04
