stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,2.08,0,0,0,0,88.83
19hpf,0,0,0,0,0,0,50.67
24hpf,0,0,0,0,0,0,76.14
2dpf,3.9,0,0,0,0.5,1.16,187.97
3dpf,4.01,0,0,1.19,0,1.39,20.77
5dpf,0,0,0,1.66,0.62,1.44,81.68
10dpf,5.22,0,0.77,0,0,2.84,33.38
