stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.8,2.14,1.23,0,0,0.99
3dpf,3.35,0,0,0,0,0.29,1.36
5dpf,2.72,0.49,0,0.63,0.63,0,3.83
10dpf,2.39,0.69,0,0,0,0,0
