stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.85,0,2.41,0.53,2.16,3.49,0
3dpf,1.43,1.23,0.46,0,0.71,0.43,0,0
5dpf,0.41,1.07,0,4.2,0,5.01,0.56,11.33
10dpf,3.88,3.77,0,2.33,0,1.57,0,0.41
