stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.81,0,0,0.51
3dpf,1.56,0.66,2.69,0.64,0,0,0,3
5dpf,0.65,0,0.31,0,0.44,0.61,0,7.27
10dpf,3.01,3.58,17.33,0,4.48,0,0.74,4.91
