stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.75,0,0,0,0,0,0,0,0
2dpf,80.12,0,1.26,4.62,12.1,29.84,0.7,5.44,15.71
3dpf,226.95,0.57,0.66,0.43,0.79,12.38,0.36,0.42,0
5dpf,8.78,1.38,5.57,3.6,1.6,22.89,0,3.24,5.45
10dpf,73.02,0.39,3.62,2.9,0.95,8.32,0.58,0,1.32
