stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.35
2dpf,2.72,1.67,0,2.4,0,0.51,0
3dpf,6.89,0,0,1.69,0.45,0,0
5dpf,1.63,0,0.51,3.2,0,1.48,1.11
10dpf,12.49,0,0,8.51,0,2.18,0
