stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,1.83,0,0,0,0
24hpf,3.75,0,0,0,0
2dpf,41.21,4.27,3.83,27.48,1.67
3dpf,11.13,0,1.22,5.92,0
5dpf,8.04,0,7.08,17.2,2.45
10dpf,22.66,0,1.66,6.07,0
