stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.76,2.23,0,0,0.72,1.46
3dpf,9.34,2.47,0.47,2.64,0,0,0
5dpf,0,18.43,0,1.79,0,0,1.05
10dpf,1.33,12.44,2.2,1.43,0.4,0,1.17
