stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,120.34,0,0,0,10.06,0,0,27.6,107.53,8.75
12hpf,132.83,0,0,4.95,20.07,12.7,0,6.15,37.98,10.71
14hpf,51.53,0,2.5,4.82,7.35,2.34,0,4.6,26.11,0
16hpf,23.48,2.1,0,0,38.04,8.24,0,6.46,94.17,5.31
19hpf,75.14,2.56,0,2.31,10.81,1.82,0,0,6.66,8.8
24hpf,45.99,0,0,2.69,14.27,3.48,1.86,0,10.15,0
2dpf,189.93,1.07,1.89,2.95,64.56,108.43,11.73,0,49.91,20.68
3dpf,76.94,0.82,0,3.49,5.68,67.01,2.57,0,4.47,3.32
5dpf,24.79,1.05,2.7,3.87,10.53,63.1,3.59,0.42,26.23,23.35
10dpf,39.12,1,0,0.5,1.07,11.47,0.85,0,23.47,0.57
