stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,218.43,0,68.57,0,49.07,0,0,9.55,44.84,63.87
12hpf,750.3,25.3,92.41,20.62,161.64,25.51,0,29.46,285.74,174.31
14hpf,159.03,0,104.26,20.95,31.51,11.86,0,3.46,75.88,52.27
16hpf,262.35,8.32,18.84,22.17,75.62,41.65,1.74,3.86,115.26,114.84
19hpf,340.35,1.94,0,7.54,25.58,11.34,4.3,0,21.55,37.92
24hpf,403.25,10.98,14.95,40.73,101.63,58.21,22.22,2.72,61.26,42.8
2dpf,697.3,8.2,58.61,81.3,234.48,427.68,58.55,1.06,131.63,170.35
3dpf,974.39,18.19,19.25,20.63,28.66,353.84,13.92,0,29.37,40.59
5dpf,183.6,30.31,97.35,114.29,50.87,710.09,50.77,22.47,94.46,302.58
10dpf,746.72,85.25,63.31,86.58,40.28,664.71,33.87,0.71,79.33,77.6
