stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.91
2dpf,7.74,0,5.65,4.46,26.7,0,5.3,33.83
3dpf,0.89,0,2.27,0.39,36.28,0,0.71,1.97
5dpf,2.89,1.51,3.07,6.12,117.58,0.42,15.96,7.33
10dpf,2.09,0,2.61,4.48,17.61,0,2.69,1.21
