stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,19.18
12hpf,0,0,0,0,0,0,0,0,1.91
16hpf,1.67,0,0,0,0,0,0,3.27,1.76
19hpf,0,0,0,0,1.61,0,0,0,2.45
2dpf,1.16,0,1.71,1.29,0.62,1.23,0,0,6.17
3dpf,1.8,0.32,0.69,0,0,0,0,0,1.71
5dpf,0.56,0.53,3.2,3.53,0,5.4,0.44,0,3.88
10dpf,0.76,0,0.74,1.02,0.4,0,0,0.38,1.74
