stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,5.27,0
16hpf,0,0,0,0,0,0,0,39.17,0
24hpf,0.86,0,0,0,0,0,0,84.16,0
2dpf,23.08,1.92,5.38,1.9,0.58,0.93,0,20.66,0.96
3dpf,1.19,0,0,0,0.48,0,0,6.29,0
5dpf,0,0,0,0.7,0.41,0,0.54,11.61,0.61
10dpf,1.7,1.22,0,0,0,0,0,2.64,0
