stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,18.94,0,0,0,0,0,0,0
16hpf,14.65,0,0,0,0,0,0,0
19hpf,26.2,0,0,0,0,0,0,0
24hpf,27.43,0,0,0,0.84,0,0,0
2dpf,8.95,0,1.79,0,0,0,0,1.37
3dpf,210.23,0.48,2.23,0,0.38,2.98,0,0.69
5dpf,12.19,0,2.66,1.3,0,8.75,3.1,3.31
10dpf,66.48,0.83,0,0.6,0,1,0,0
