stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.78,0,0.85
3dpf,0.77,0,0.85,0
5dpf,0.36,0,16.62,0.29
10dpf,0,0,4.87,0
