stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,92.49,0,0.98,0,1.52,0,0,0
5dpf,5.2,0.46,0,1.23,1.68,0.81,1.18,0.72
10dpf,159.33,2.62,0.81,0,2.32,0,0.83,0
