stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.89
2dpf,0,0,0,6.57,3.16,0
3dpf,0.71,0,0.3,8.15,1.09,0
5dpf,0,0.69,0,1.74,0.56,0.33
10dpf,0,0,0,0,0.97,0
