stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.1,0,2.09,4.12,0,0,0.49
3dpf,5.4,0.6,0,8.75,0,0,0.3
5dpf,2.56,0,0.92,3.36,1.39,0,2.09
10dpf,4.21,0.83,0,0.43,0,1.54,0
