stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.86,0,0,0,0
3dpf,11,1.69,0.66,0,0,0,0
5dpf,3.04,3.6,9.83,6.42,0.41,2,1.96
10dpf,4.33,28.71,10.83,2.28,0,0,0.5
