stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.16,0,0,3.79,0,0.48,7.24
3dpf,51.52,0,0.36,0,0,0,2.52
5dpf,0,0.71,0,0.91,3.33,0,2.85
10dpf,0,0,0,0,2.46,0,0.62
