stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,1.16,0,0.71,0,0.55,0,1.09,0,3.89
3dpf,0.69,0.74,0.33,0,0,0.47,0,0,1.57
5dpf,0,0,0.55,0.36,1.18,2.15,0.78,1.13,7.57
10dpf,2.13,0,0.41,0,0,1.66,0,0,6.41
