stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.84,0,0,0,0.92
2dpf,0,0,5.62,4.18,12.77,1.19,0,0
3dpf,0,0,1.82,1.84,7.46,0,0,0
5dpf,0.67,1.34,16.59,1.37,19.95,0,0.68,1.67
10dpf,1.38,1.38,4.18,0.54,4.29,0,0,0.88
