stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.02,1.88,0,1.99,8.25,5.7,5.2
3dpf,0,0.55,0,0,0.88,0,0
5dpf,0,0,0,0,0.45,0.48,0.59
10dpf,1.76,0,0.42,0,0,1.35,0
