stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.94,0,0,2.33
3dpf,4.46,0,0,0,0.3,0,0.46,24.91
5dpf,1.58,0.31,0.53,1.51,1.05,0,0,111.44
10dpf,9.35,1.54,0,0,0,0.91,0,28.39
