stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0.86,0,0,0,0,0
2dpf,0,0,8.32,5.48,30.83,0,2.25,16.7
3dpf,2.49,0.86,7.11,6.92,70.02,0,1.83,5.23
5dpf,1.28,0,24.51,4.23,54.39,0.98,3.34,19.09
10dpf,4.35,0.45,13.94,5.71,43.04,0.68,1.27,0.48
