stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,10.05,0,0,0.64,0
3dpf,5.77,0,0.47,1.59,0.45
5dpf,4.77,0.49,0,1.08,0
10dpf,2.57,0,0,0,0
