stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,3.41
24hpf,1.73,0,0,0,0,0,0,0,0.9
2dpf,10.07,0,0,1.21,1.68,7.91,1.37,0,23.8
3dpf,181.19,0,0,0.72,0.31,3.55,0,0.32,6.17
5dpf,39.97,0.5,0.71,1.99,0.83,14.88,1.03,4.18,14.43
10dpf,252.43,5.6,0,2.58,1.89,14.84,0.54,1.89,11.35
