stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,457.11,0,0,0.37,0.46,3.45,0.35,0.83
5dpf,3.29,0,0.42,0.79,0,2.19,0,0.29
10dpf,890.72,14.05,1.36,6.45,1.94,15.65,3.83,1.22
