stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,7.54,0,0,0,0,0,0,0
16hpf,19.76,0,8.44,0,0,0,0,0
19hpf,14.52,0,15.99,0,0,2.97,0,0
24hpf,21.5,0,1.07,0,0.85,0,0,0
2dpf,338.86,0,29.72,2.49,4.16,11.1,2.58,3.44
3dpf,62.64,0,3.23,0,2.52,0,0,0
5dpf,84.25,1.09,7.3,0.32,2.35,0,0.42,1.32
10dpf,37.41,0,3.72,0,0,0,0,0
